dates,DOY,YEAR,DAY,TIME,TC,SHADE,SOLAR,DEP,ACT,TA,TSUB,TSKY,VEL,RELHUM,ZEN,DAYLENGTH,ABSAN,PTCOND,POSTURE,PANT,O2_ml,H2OResp_g,H2OCut_g
10/03/69 19:00,276,1,95,19,14.62870103,0,0,0,2,16.33151783,15.26417054,-7.614164254,0.305874915,25.09845445,90,12.02732598,0.85,0.1,0,1,0.330348197,0,0.002952017
10/03/69 20:00,276,1,95,20,13.5926725,0,0,0,2,15.27987903,14.00156695,-8.16467561,0.298016173,26.77513014,90,12.02732598,0.85,0.1,0,1,0.330348197,0,0.002660675
10/03/69 21:00,276,1,95,21,12.85841229,0,0,0,2,14.55987904,13.07581355,-8.327737628,0.275945302,28.39324411,90,12.02732598,0.85,0.1,0,1,0.330348197,0,0.002395308
10/03/69 22:00,276,1,95,22,12.55611924,0,0,0,2,14.20566033,12.66849295,-8.2745152,0.289587682,29.91914048,90,12.02732598,0.85,0.1,0,1,0.330348197,0,0.002335543
10/03/69 23:00,276,1,95,23,12.30547367,0,0,0,2,13.93168174,12.4527333,-8.111508133,0.283749024,31.94582416,90,12.02732598,0.85,0.1,0,1,0.330348197,0,0.002201954
10/04/69 0:00,277,1,96,0,10.83473794,0,0,0,2,12.37282938,11.88351284,-9.784489593,0.280431992,37.78874083,90,12.05400922,0.85,0.1,0,1,0.330348197,0,0.001791113
10/04/69 1:00,277,1,96,1,9.607140049,0,0,0,2,11.13554617,9.945516989,-9.530163512,0.257425435,44.52517635,90,12.05400922,0.85,0.1,0,1,0.330348197,0,0.00139109
10/04/69 2:00,277,1,96,2,9.300819819,0,0,0,2,10.73881656,9.566861407,-9.118016584,0.276695794,50.10087527,90,12.05400922,0.85,0.1,0,1,0.330348197,0,0.00123853
10/04/69 3:00,277,1,96,3,9.175913695,0,0,0,2,10.55628673,9.372190371,-8.405778232,0.278448357,55.73684638,90,12.05400922,0.85,0.1,0,1,0.330348197,0,0.001066487
10/04/69 4:00,277,1,96,4,9.619412715,0,0,0,2,10.90593022,9.706355304,-7.219233767,0.311424491,59.73030032,90,12.05400922,0.85,0.1,0,1,0.330348197,0,0.001030995
10/04/69 5:00,277,1,96,5,18.1382761,0,108.6725982,0,2,18.11957885,17.39840584,-0.189464646,0.31216611,40.88176925,81.93345261,12.05400922,0.85,0.1,0,1,0.330348197,0,0.002641834
10/04/69 6:00,277,1,96,6,25.83253129,0,316.6833654,0,2,23.37200559,26.44631482,2.389958205,0.370489082,32.02918451,68.60349603,12.05400922,0.85,0.1,0,1,0.330348197,0,0.006387297
10/04/69 7:00,277,1,96,7,34.97283809,0,539.8478356,0,2,30.20279192,38.29668174,5.68167929,0.409720114,22.99191193,55.61421267,12.05400922,0.85,0.1,0,1,0.330348197,0,0.01308312
10/04/69 8:00,277,1,96,8,42.95900744,0,756.286611,0,2,36.32834814,48.65575225,9.47892367,0.489093596,17.33400855,43.40418476,12.05400922,0.85,0.1,0,1,0.330348197,0,0.023242944
10/04/69 9:00,277,1,96,9,49.30911247,0,929.9073951,0,2,41.4115826,56.8599256,13.41311711,0.569953116,13.88131887,32.95661785,12.05400922,0.85,0.1,0,1,0.330348197,0,0.035510452
10/04/69 10:00,277,1,96,10,52.58021393,0,991.1059655,0,2,44.4555022,61.12642815,16.86758632,0.643981972,12.34413787,26.52156726,12.05400922,0.85,0.1,0,1,0.330348197,0,0.04445545
10/04/69 11:00,277,1,96,11,52.80004794,0,982.353101,0,2,45.2180735,61.36648934,19.58507078,0.768909096,12.25213568,27.15430368,12.05400922,0.85,0.1,0,1,0.330348197,0,0.048409089
10/04/69 12:00,277,1,96,12,52.83441735,0,907.1089135,0,2,45.75463606,61.07872568,21.31875554,0.740482932,12.18279368,34.46567161,12.05400922,0.85,0.1,0,1,0.330348197,0,0.047517454
10/04/69 13:00,277,1,96,13,50.23567601,0,770.9194768,0,2,44.2923163,57.65183419,21.95036411,0.75143787,13.29327176,45.30991382,12.05400922,0.85,0.1,0,1,0.330348197,0,0.041382866
10/04/69 14:00,277,1,96,14,45.87973295,0,583.444312,0,2,41.45835524,52.08226995,21.48969825,0.742149017,15.48634707,57.69279161,12.05400922,0.85,0.1,0,1,0.330348197,0,0.031965955
10/04/69 15:00,277,1,96,15,39.77102531,0,357.6746854,0,2,37.24411369,44.2228232,20.0495805,0.720722817,19.41245891,70.75970989,12.05400922,0.85,0.1,0,1,0.330348197,0,0.021447602
10/04/69 16:00,277,1,96,16,31.96105536,0,102.7103052,0,2,31.73695147,34.32130874,17.70710153,0.755977423,26.31264414,84.11955468,12.05400922,0.85,0.1,0,1,0.330348197,0,0.01206631
10/04/69 17:00,277,1,96,17,20.69330777,0,0,0,2,21.32247104,23.157907,8.05325952,0.727743013,48.56490503,90,12.05400922,0.85,0.1,0,1,0.330348197,0,0.004219544
10/04/69 18:00,277,1,96,18,18.12085109,0,0,0,2,18.77452805,19.66919043,5.897188512,0.704703294,57.03577083,90,12.05400922,0.85,0.1,0,1,0.330348197,0,0.002911562
10/04/69 19:00,277,1,96,19,16.48455616,0,0,0,2,17.14939652,17.81055617,4.163948533,0.689958049,63.7264169,90,12.05400922,0.85,0.1,0,1,0.330348197,0,0.002152944
10/04/69 20:00,277,1,96,20,15.34461218,0,0,0,2,16.01633544,16.51543911,2.943652553,0.68292946,69.40514165,90,12.05400922,0.85,0.1,0,1,0.330348197,0,0.001640552
10/04/69 21:00,277,1,96,21,14.55838708,0,0,0,2,15.22919198,15.60154508,2.188669412,0.682718066,74.18794837,90,12.05400922,0.85,0.1,0,1,0.330348197,0,0.0012787
10/04/69 22:00,277,1,96,22,13.94367333,0,0,0,2,14.62639494,14.92359611,1.765736502,0.631601595,78.48343221,90,12.05400922,0.85,0.1,0,1,0.330348197,0,0.00094739
10/04/69 23:00,277,1,96,23,13.38609302,0,0,0,2,14.048263,14.31433315,1.481769546,0.638227373,82.88574281,90,12.05400922,0.85,0.1,0,1,0.330348197,0,0.000690431
10/05/69 0:00,278,1,97,0,16.19802372,0,0,0,2,16.95315511,14.06939476,6.676323714,0.642698159,69.87338133,90,12.08068249,0.85,0.1,0,1,0.330348197,0,0.001637227
10/05/69 1:00,278,1,97,1,16.98984727,0,0,0,2,17.69991655,16.46929616,6.527998117,0.641275972,67.48963586,90,12.08068249,0.85,0.1,0,1,0.330348197,0,0.001888487
10/05/69 2:00,278,1,97,2,16.9284697,0,0,0,2,17.61907731,16.79944383,6.384410754,0.634563346,68.44998051,90,12.08068249,0.85,0.1,0,1,0.330348197,0,0.001811999
10/05/69 3:00,278,1,97,3,17.04898604,0,0,0,2,17.73270546,17.24824624,6.336589183,0.624714223,68.3083345,90,12.08068249,0.85,0.1,0,1,0.330348197,0,0.00182298
10/05/69 4:00,278,1,97,4,17.29370677,0,0,0,2,17.99137377,17.47801652,6.495890164,0.613911405,67.24944992,90,12.08068249,0.85,0.1,0,1,0.330348197,0,0.001903898
10/05/69 5:00,278,1,97,5,23.7044393,0,110.8636449,0,2,23.35667197,23.71747174,10.64834654,0.604109738,48.11630339,81.6863024,12.08068249,0.85,0.1,0,1,0.330348197,0,0.00483393
10/05/69 6:00,278,1,97,6,29.59258878,0,317.7610727,0,2,27.25622248,31.01516111,11.48330679,0.597195222,37.78118466,68.34708409,12.08068249,0.85,0.1,0,1,0.330348197,0,0.00903744
10/05/69 7:00,278,1,97,7,36.83484383,0,540.8869743,0,2,32.43611452,40.53757666,12.73479549,0.594903525,27.61154245,55.33696779,12.08068249,0.85,0.1,0,1,0.330348197,0,0.016087897
10/05/69 8:00,278,1,97,8,43.50192496,0,758.3421548,0,2,37.35811579,49.35870569,14.27851242,0.652625784,20.58722226,43.09040868,12.08068249,0.85,0.1,0,1,0.330348197,0,0.026155098
10/05/69 9:00,278,1,97,9,49.65342123,0,933.7745208,0,2,42.05535405,57.3051816,15.88337703,0.657967354,15.61695477,32.58872809,12.08068249,0.85,0.1,0,1,0.330348197,0,0.037810013
10/05/69 10:00,278,1,97,10,52.90192211,0,994.6423499,0,2,44.86371558,61.3545056,17.15248376,0.663723133,13.11645701,26.1110984,12.08068249,0.85,0.1,0,1,0.330348197,0,0.045448186
10/05/69 11:00,278,1,97,11,54.21146567,0,985.543727,0,2,46.31225205,62.90972947,17.98879377,0.666080634,11.81392907,26.79130488,12.08068249,0.85,0.1,0,1,0.330348197,0,0.048876016
10/05/69 12:00,278,1,97,12,53.55039701,0,909.9748411,0,2,46.31642141,61.90757662,18.3018187,0.660743448,11.45017261,34.20266558,12.08068249,0.85,0.1,0,1,0.330348197,0,0.047085022
10/05/69 13:00,278,1,97,13,51.04015266,0,773.5027448,0,2,44.95549102,58.58686547,18.08582057,0.645126018,11.90927243,45.12087742,12.08068249,0.85,0.1,0,1,0.330348197,0,0.040731541
10/05/69 14:00,278,1,97,14,46.67198668,0,585.8051033,0,2,42.19367358,52.872605,17.40784009,0.622629178,13.36070766,57.54702653,12.08068249,0.85,0.1,0,1,0.330348197,0,0.031364551
10/05/69 15:00,278,1,97,15,40.6068653,0,359.8896868,0,2,38.14917274,44.96617678,16.39942519,0.598269461,16.15580218,70.63692302,12.08068249,0.85,0.1,0,1,0.330348197,0,0.021260569
10/05/69 16:00,278,1,97,16,33.04081072,0,104.1690457,0,2,33.04757356,35.30058546,15.1174487,0.527156359,20.95099458,84.00592943,12.08068249,0.85,0.1,0,1,0.330348197,0,0.010840869
10/05/69 17:00,278,1,97,17,23.9166799,0,0,0,2,24.89115859,25.81804665,8.988366432,0.511874288,33.0713179,90,12.08068249,0.85,0.1,0,1,0.330348197,0,0.005767905
10/05/69 18:00,278,1,97,18,22.0912228,0,0,0,2,23.03252945,23.26714773,8.32420993,0.502297836,36.68431705,90,12.08068249,0.85,0.1,0,1,0.330348197,0,0.004821878
10/05/69 19:00,278,1,97,19,21.02467721,0,0,0,2,21.92338754,21.96768187,8.036146099,0.498190917,39.24368627,90,12.08068249,0.85,0.1,0,1,0.330348197,0,0.004303297
10/05/69 20:00,278,1,97,20,20.37028615,0,0,0,2,21.22794459,21.15416203,8.072888174,0.498443696,41.23092929,90,12.08068249,0.85,0.1,0,1,0.330348197,0,0.00398792
10/05/69 21:00,278,1,97,21,19.99640788,0,0,0,2,20.81733333,20.65758549,8.288858395,0.50252442,42.78774132,90,12.08068249,0.85,0.1,0,1,0.330348197,0,0.003799495
10/05/69 22:00,278,1,97,22,19.75877532,0,0,0,2,20.54825703,20.32950709,8.51277804,0.510007177,44.16007761,90,12.08068249,0.85,0.1,0,1,0.330348197,0,0.003672071
10/05/69 23:00,278,1,97,23,19.54587917,0,0,0,2,20.30856874,20.05620764,8.639956731,0.519964984,45.55924281,90,12.08068249,0.85,0.1,0,1,0.330348197,0,0.003557787
10/06/69 0:00,279,1,98,0,19.76221496,0,0,0,2,20.48606091,20.10296856,9.131292079,0.580346686,45.79729837,90,12.10734082,0.85,0.1,0,1,0.330348197,0,0.003779072
10/06/69 1:00,279,1,98,1,19.48019686,0,0,0,2,20.18635678,19.82686573,8.980739417,0.591211518,47.33565991,90,12.10734082,0.85,0.1,0,1,0.330348197,0,0.003632063
10/06/69 2:00,279,1,98,2,19.23290924,0,0,0,2,19.92651074,19.60251446,8.789281462,0.600231312,48.69357951,90,12.10734082,0.85,0.1,0,1,0.330348197,0,0.003502595
10/06/69 3:00,279,1,98,3,19.07805268,0,0,0,2,19.76627066,19.40542839,8.686427917,0.607129022,49.64089655,90,12.10734082,0.85,0.1,0,1,0.330348197,0,0.003418433
10/06/69 4:00,279,1,98,4,19.17622803,0,0,0,2,19.86667082,19.41934255,8.821545669,0.611882555,49.62570993,90,12.10734082,0.85,0.1,0,1,0.330348197,0,0.003453099
10/06/69 5:00,279,1,98,5,24.57999723,0,97.04174932,0,2,24.3369325,24.78107126,12.38377487,0.615024616,37.86893551,81.44134571,12.10734082,0.85,0.1,0,1,0.330348197,0,0.006041404
10/06/69 6:00,279,1,98,6,29.95261784,0,277.3682246,0,2,27.97063279,31.5401289,13.56790036,0.618369455,30.47163809,68.09328847,12.10734082,0.85,0.1,0,1,0.330348197,0,0.010147792
10/06/69 7:00,279,1,98,7,36.42283657,0,475.2107915,0,2,32.6220197,39.96538447,15.29953715,0.625401546,23.17112078,55.06268886,12.10734082,0.85,0.1,0,1,0.330348197,0,0.016618611
10/06/69 8:00,279,1,98,8,42.51199565,0,668.6761594,0,2,37.10584958,47.72917352,17.44665941,0.668769482,17.8761764,42.77968888,12.10734082,0.85,0.1,0,1,0.330348197,0,0.025478732
10/06/69 9:00,279,1,98,9,48.04786371,0,822.976197,0,2,41.37167875,54.81910299,19.75356516,0.685552892,14.03209126,32.22320118,12.10734082,0.85,0.1,0,1,0.330348197,0,0.035707073
10/06/69 10:00,279,1,98,10,52.58303171,0,906.1426063,0,2,45.05147897,60.47260142,21.90311381,0.644502504,11.42253239,25.70136288,12.10734082,0.85,0.1,0,1,0.330348197,0,0.044582749
10/06/69 11:00,279,1,98,11,54.3302699,0,904.9525136,0,2,46.81617457,62.73609963,23.60172529,0.646628246,10.30203727,26.42925577,12.10734082,0.85,0.1,0,1,0.330348197,0,0.048940861
10/06/69 12:00,279,1,98,12,53.94935015,0,825.9649041,0,2,47.04343962,62.2308317,24.66230826,0.629170666,10.07847618,33.94115651,12.10734082,0.85,0.1,0,1,0.330348197,0,0.047357353
10/06/69 13:00,279,1,98,13,51.40694994,0,682.623584,0,2,45.60273971,58.66385827,25.01647685,0.582907598,10.7769817,44.93274463,12.10734082,0.85,0.1,0,1,0.330348197,0,0.039934587
10/06/69 14:00,279,1,98,14,47.28926145,0,495.7535073,0,2,42.9948781,53.25906922,24.69885956,0.513585353,12.29886427,57.40133281,12.10734082,0.85,0.1,0,1,0.330348197,0,0.029953573
10/06/69 15:00,279,1,98,15,41.66085363,0,289.0098342,0,2,39.22743366,46.05927303,23.83362621,0.433314082,15.01341946,70.51344174,12.10734082,0.85,0.1,0,1,0.330348197,0,0.019706591
10/06/69 16:00,279,1,98,16,34.62688483,0,83.69755183,0,2,34.3748942,37.31235252,22.61257766,0.38278086,19.60960611,83.89092792,12.10734082,0.85,0.1,0,1,0.330348197,0,0.011037595
10/06/69 17:00,279,1,98,17,26.52364647,0,0,0,2,27.25433435,29.1262553,16.78627007,0.293763733,29.5343013,90,12.10734082,0.85,0.1,0,1,0.330348197,0,0.005539177
10/06/69 18:00,279,1,98,18,24.71377276,0,0,0,2,25.46622648,26.58403208,15.93651195,0.245263453,32.94563328,90,12.10734082,0.85,0.1,0,1,0.330348197,0,0.004382913
10/06/69 19:00,279,1,98,19,23.71434424,0,0,0,2,24.49321211,25.37762848,15.35222294,0.201763349,35.03716063,90,12.10734082,0.85,0.1,0,1,0.330348197,0,0.003693195
10/06/69 20:00,279,1,98,20,23.01316062,0,0,0,2,23.76528266,24.42243394,15.03496621,0.209107706,36.72646256,90,12.10734082,0.85,0.1,0,1,0.330348197,0,0.003488284
10/06/69 21:00,279,1,98,21,22.83599703,0,0,0,2,23.58316273,24.29025019,14.8998292,0.204052409,37.26553714,90,12.10734082,0.85,0.1,0,1,0.330348197,0,0.00338613
10/06/69 22:00,279,1,98,22,22.42660569,0,0,0,2,23.16930614,23.62780301,14.82806727,0.200566381,38.36603818,90,12.10734082,0.85,0.1,0,1,0.330348197,0,0.003218771
10/06/69 23:00,279,1,98,23,22.16326837,0,0,0,2,22.90374836,23.25320851,14.72287473,0.197767903,39.18176473,90,12.10734082,0.85,0.1,0,1,0.330348197,0,0.003105337
10/07/69 0:00,280,1,99,0,21.26646097,0,0,0,2,21.99467567,23.01690028,13.11666331,0.19592887,41.65998801,90,12.13397928,0.85,0.1,0,1,0.330348197,0,0.002800322
10/07/69 1:00,280,1,99,1,20.40952546,0,0,0,2,21.15444084,21.65506504,12.82502215,0.179248445,44.17993297,90,12.13397928,0.85,0.1,0,1,0.330348197,0,0.002447734
10/07/69 2:00,280,1,99,2,20.04849182,0,0,0,2,20.7729011,21.19239465,12.50485984,0.196758539,45.56228396,90,12.13397928,0.85,0.1,0,1,0.330348197,0,0.002415026
10/07/69 3:00,280,1,99,3,19.78489146,0,0,0,2,20.51028593,20.84515093,12.25656897,0.200149686,46.58372617,90,12.13397928,0.85,0.1,0,1,0.330348197,0,0.002343492
10/07/69 4:00,280,1,99,4,19.67388792,0,0,0,2,20.40051211,20.57406975,12.20434593,0.207930032,47.05240702,90,12.13397928,0.85,0.1,0,1,0.330348197,0,0.002340494
10/07/69 5:00,280,1,99,5,24.1652543,0,70.285539,0,2,23.90416048,24.72695285,14.80034393,0.233254966,37.97789019,81.19872889,12.13397928,0.85,0.1,0,1,0.330348197,0,0.003785493
10/07/69 6:00,280,1,99,6,29.37125544,0,194.1445591,0,2,27.49781832,30.56456465,15.8417875,0.238035707,30.49227954,67.84226337,12.13397928,0.85,0.1,0,1,0.330348197,0,0.006509541
10/07/69 7:00,280,1,99,7,35.34722105,0,329.5940284,0,2,31.93724651,37.85507823,17.31969985,0.272300052,23.31352507,54.79154519,12.13397928,0.85,0.1,0,1,0.330348197,0,0.010955776
10/07/69 8:00,280,1,99,8,40.76177783,0,466.6811589,0,2,36.09636324,44.79014069,19.10007776,0.346056449,18.14526294,42.47221808,12.13397928,0.85,0.1,0,1,0.330348197,0,0.017370132
10/07/69 9:00,280,1,99,9,45.7924185,0,590.4709099,0,2,40.04617263,51.16288611,20.95929004,0.393074868,14.3144903,31.86024237,12.13397928,0.85,0.1,0,1,0.330348197,0,0.024886619
10/07/69 10:00,280,1,99,10,49.06435625,0,679.8319215,0,2,42.76780868,55.48822574,22.63177862,0.467143909,12.06948327,25.29250162,12.13397928,0.85,0.1,0,1,0.330348197,0,0.032237066
10/07/69 11:00,280,1,99,11,51.01100214,0,716.8747271,0,2,44.52419029,57.85135313,23.87780495,0.498746162,10.70231268,26.06825274,12.13397928,0.85,0.1,0,1,0.330348197,0,0.036914024
10/07/69 12:00,280,1,99,12,51.34854885,0,693.6814763,0,2,45.14861115,58.30604818,24.53191416,0.51005731,10.06152046,33.68119163,12.13397928,0.85,0.1,0,1,0.330348197,0,0.037974373
10/07/69 13:00,280,1,99,13,49.29652628,0,607.9947588,0,2,43.99126308,55.77516177,24.52813382,0.532401725,10.3776974,44.74551553,12.13397928,0.85,0.1,0,1,0.330348197,0,0.034585286
10/07/69 14:00,280,1,99,14,45.89645283,0,467.1177464,0,2,41.82982272,51.44994435,23.90543595,0.494723766,11.30455105,57.25568923,12.13397928,0.85,0.1,0,1,0.330348197,0,0.027648015
10/07/69 15:00,280,1,99,15,40.70346191,0,285.8844956,0,2,38.33481836,44.94049854,22.80525741,0.440894744,13.27765295,70.38923789,12.13397928,0.85,0.1,0,1,0.330348197,0,0.019192329
10/07/69 16:00,280,1,99,16,33.82841072,0,86.82403181,0,2,33.57358,36.43415673,21.44841617,0.403229803,16.85536805,83.77452292,12.13397928,0.85,0.1,0,1,0.330348197,0,0.011185826
10/07/69 17:00,280,1,99,17,25.17142773,0,0,0,2,25.88564498,27.73953769,15.12036514,0.335471537,25.70854036,90,12.13397928,0.85,0.1,0,1,0.330348197,0,0.00572335
10/07/69 18:00,280,1,99,18,23.4135658,0,0,0,2,24.16150286,25.28524744,14.42646376,0.258431355,28.03068248,90,12.13397928,0.85,0.1,0,1,0.330348197,0,0.004466747
10/07/69 19:00,280,1,99,19,22.48814759,0,0,0,2,23.23359693,24.11294841,14.15319584,0.222047459,29.27653567,90,12.13397928,0.85,0.1,0,1,0.330348197,0,0.00389714
10/07/69 20:00,280,1,99,20,22.04517555,0,0,0,2,22.78407682,23.54592507,14.21136442,0.195464838,29.80634771,90,12.13397928,0.85,0.1,0,1,0.330348197,0,0.003576571
10/07/69 21:00,280,1,99,21,21.79546826,0,0,0,2,22.5112794,23.15388414,14.40716515,0.188789537,30.08331942,90,12.13397928,0.85,0.1,0,1,0.330348197,0,0.003457024
10/07/69 22:00,280,1,99,22,21.60274226,0,0,0,2,22.30081565,22.85705436,14.53333513,0.184766969,30.2721137,90,12.13397928,0.85,0.1,0,1,0.330348197,0,0.003375677
10/07/69 23:00,280,1,99,23,21.56694445,0,0,0,2,22.27404727,22.95095085,14.49571365,0.166693902,30.10968179,90,12.13397928,0.85,0.1,0,1,0.330348197,0,0.003246816
10/08/69 0:00,281,1,100,0,22.57876152,0,0,0,2,23.26387009,22.28572989,17.3844149,0.190718439,28.11242995,90,12.16059287,0.85,0.1,0,1,0.330348197,0,0.00374298
10/08/69 1:00,281,1,100,1,23.32871363,0,0,0,2,23.99461073,23.82828479,17.20614914,0.217028099,26.59290201,90,12.16059287,0.85,0.1,0,1,0.330348197,0,0.004210473
10/08/69 2:00,281,1,100,2,23.20385234,0,0,0,2,23.8578992,23.72495047,16.9881523,0.233743819,26.42761855,90,12.16059287,0.85,0.1,0,1,0.330348197,0,0.004314532
10/08/69 3:00,281,1,100,3,23.11803292,0,0,0,2,23.76057028,23.61818017,16.81866577,0.255591328,26.12951095,90,12.16059287,0.85,0.1,0,1,0.330348197,0,0.004470117
10/08/69 4:00,281,1,100,4,23.15283436,0,0,0,2,23.79226115,23.60792783,16.78701073,0.271894703,25.56856417,90,12.16059287,0.85,0.1,0,1,0.330348197,0,0.004633005
10/08/69 5:00,281,1,100,5,25.69917634,0,46.66268861,0,2,25.73326102,25.96125092,18.16588224,0.280373266,22.27076221,80.95859577,12.16059287,0.85,0.1,0,1,0.330348197,0,0.005278997
10/08/69 6:00,281,1,100,6,29.17780071,0,133.3555295,0,2,28.09381157,30.12978964,18.58329384,0.278936628,18.91775246,67.59416022,12.16059287,0.85,0.1,0,1,0.330348197,0,0.007588537
10/08/69 7:00,281,1,100,7,33.59463838,0,239.4058426,0,2,31.19889644,35.50774105,19.19197119,0.266866483,15.40751745,54.5237034,12.16059287,0.85,0.1,0,1,0.330348197,0,0.01041991
10/08/69 8:00,281,1,100,8,38.74335604,0,359.6011616,0,2,34.89889785,41.85323744,19.93943733,0.257907802,12.17004486,42.16818725,12.16059287,0.85,0.1,0,1,0.330348197,0,0.014496166
10/08/69 9:00,281,1,100,9,44.44261674,0,482.9692633,0,2,39.07560408,48.84191388,20.72789287,0.236959661,9.409181779,31.50005772,12.16059287,0.85,0.1,0,1,0.330348197,0,0.019834252
10/08/69 10:00,281,1,100,10,49.74276548,0,590.2598847,0,2,43.05219357,55.37262477,21.42578958,0.219693575,7.393849397,24.88465587,12.16059287,0.85,0.1,0,1,0.330348197,0,0.02599177
10/08/69 11:00,281,1,100,11,53.74070556,0,657.8889933,0,2,46.23934556,60.58893165,21.88134768,0.210439661,6.080445297,25.70839052,12.16059287,0.85,0.1,0,1,0.330348197,0,0.031646642
10/08/69 12:00,281,1,100,12,53.00082406,0,669.7421102,0,2,45.76788673,60.3302427,21.96000874,0.267121641,6.03584568,33.42281553,12.16059287,0.85,0.1,0,1,0.330348197,0,0.033177067
10/08/69 13:00,281,1,100,13,51.3267529,0,615.1080265,0,2,44.83677131,58.62483049,21.56877761,0.28415265,6.137494144,44.55918844,12.16059287,0.85,0.1,0,1,0.330348197,0,0.031073598
10/08/69 14:00,281,1,100,14,46.95844034,0,493.7524059,0,2,41.98822348,53.49344737,20.66741687,0.3121315,6.907227396,57.11007423,12.16059287,0.85,0.1,0,1,0.330348197,0,0.025387499
10/08/69 15:00,281,1,100,15,41.47607222,0,315.4839112,0,2,38.48536063,46.57956361,19.27180842,0.275706983,8.092267378,70.26428417,12.16059287,0.85,0.1,0,1,0.330348197,0,0.017550238
10/08/69 16:00,281,1,100,16,33.13091846,0,101.1065932,0,2,32.86190335,36.24284753,17.46212385,0.306676264,10.75277357,83.65668906,12.16059287,0.85,0.1,0,1,0.330348197,0,0.010214524
10/08/69 17:00,281,1,100,17,25.5449083,0,0,0,2,26.56974809,27.6095702,12.46886333,0.338532877,15.11497576,90,12.16059287,0.85,0.1,0,1,0.330348197,0,0.006839387
10/08/69 18:00,281,1,100,18,23.69166976,0,0,0,2,24.76676862,24.78900619,10.38010678,0.369197872,16.54810708,90,12.16059287,0.85,0.1,0,1,0.330348197,0,0.006254811
10/08/69 19:00,281,1,100,19,22.49034534,0,0,0,2,23.63242934,23.14881511,8.391713468,0.38208506,17.529244,90,12.16059287,0.85,0.1,0,1,0.330348197,0,0.005842321
10/08/69 20:00,281,1,100,20,21.61816311,0,0,0,2,22.81664745,21.95232032,6.564150306,0.405277079,18.3365784,90,12.16059287,0.85,0.1,0,1,0.330348197,0,0.00563358
10/08/69 21:00,281,1,100,21,21.17772603,0,0,0,2,22.32682149,21.1898693,4.897528087,0.547844028,18.92589653,90,12.16059287,0.85,0.1,0,1,0.330348197,0,0.006226543
10/08/69 22:00,281,1,100,22,20.66259844,0,0,0,2,21.8662476,20.5086185,3.36308644,0.559865187,19.61923902,90,12.16059287,0.85,0.1,0,1,0.330348197,0,0.0060433
10/08/69 23:00,281,1,100,23,20.14090327,0,0,0,2,21.40272479,19.84427355,1.938847701,0.556659685,20.46173802,90,12.16059287,0.85,0.1,0,1,0.330348197,0,0.005775655
10/09/69 0:00,282,1,101,0,13.31836973,0,0,0,2,14.24468652,19.61563541,-10.23349901,0.613911646,32.7352061,90,12.1871766,0.85,0.1,0,1,0.330348197,0,0.00326156
10/09/69 1:00,282,1,101,1,8.432366396,0,0,0,2,9.517440937,9.572645735,-11.666035,0.56276596,45.78720388,90,12.1871766,0.85,0.1,0,1,0.330348197,0,0.001778283
10/09/69 2:00,282,1,101,2,7.454328908,0,0,0,2,8.607546734,8.348406493,-12.85095045,0.503477178,49.85440541,90,12.1871766,0.85,0.1,0,1,0.330348197,0,0.001441139
10/09/69 3:00,282,1,101,3,6.815558937,0,0,0,2,8.045929771,7.543095784,-13.61220954,0.440759981,52.80168878,90,12.1871766,0.85,0.1,0,1,0.330348197,0,0.001204833
10/09/69 4:00,282,1,101,4,6.783537166,0,0,0,2,8.025013381,7.241155324,-13.76909748,0.452677008,53.44324104,90,12.1871766,0.85,0.1,0,1,0.330348197,0,0.001196158
10/09/69 5:00,282,1,101,5,15.83278218,0,127.6378944,0,2,15.81471803,15.50443201,-7.510675342,0.402527932,31.89058574,80.72108753,12.1871766,0.85,0.1,0,1,0.330348197,0,0.002974241
10/09/69 6:00,282,1,101,6,23.29450135,0,338.1111396,0,2,20.81477585,24.24643042,-6.46544873,0.347160103,22.84574277,67.34912756,12.1871766,0.85,0.1,0,1,0.330348197,0,0.005948133
10/09/69 7:00,282,1,101,7,33.6510973,0,562.0149236,0,2,28.43071367,37.08530466,-4.987589053,0.278424848,13.90369536,54.25932718,12.1871766,0.85,0.1,0,1,0.330348197,0,0.01141397
10/09/69 8:00,282,1,101,8,45.59715453,0,777.4212394,0,2,37.49655687,51.19458965,-3.264210592,0.204536599,7.864547006,41.86778531,12.1871766,0.85,0.1,0,1,0.330348197,0,0.020827739
10/09/69 9:00,282,1,101,9,57.60191296,0,948.597671,0,2,46.99194113,64.6000752,-1.64014618,0.138844793,4.427064837,31.14285393,12.1871766,0.85,0.1,0,1,0.330348197,0,0.034436166
10/09/69 10:00,282,1,101,10,62.16359433,0,1008.204613,0,2,51.12097588,70.63101569,-0.54039701,0.147379149,3.298694757,24.47796721,12.1871766,0.85,0.1,0,1,0.330348197,0,0.043666522
10/09/69 11:00,282,1,101,11,63.03291804,0,997.82236,0,2,52.39043634,72.11818595,-0.064441283,0.159308284,2.822925539,25.34976207,12.1871766,0.85,0.1,0,1,0.330348197,0,0.046537459
10/09/69 12:00,282,1,101,12,59.33774056,0,921.0836429,0,2,50.0887217,68.60961146,-0.250473455,0.203969904,2.887184398,33.1660701,12.1871766,0.85,0.1,0,1,0.330348197,0,0.042215049
