dates,DOY,YEAR,DAY,TIME,TC,SHADE,SOLAR,DEP,ACT,TA,TSUB,TSKY,VEL,RELHUM,ZEN,DAYLENGTH,ABSAN,PTCOND,POSTURE,PANT,O2_ml,H2OResp_g,H2OCut_g
01/01/69 0:00,1,1,1,0,27.06035179,0,0,-2.5,0,26.96317756,26.96317756,26.96317756,0.01,99.58759494,90,13.65744365,0.85,0.001,0,1,0.581778571,-1.53E-05,2.13E-05
01/01/69 1:00,1,1,1,1,23.49632442,0,0,-2.5,0,23.42368052,23.42368052,23.42368052,0.01,99.62207074,90,13.65744365,0.85,0.001,0,1,0.425916712,-9.51E-06,1.43E-05
01/01/69 2:00,1,1,1,2,23.19131521,0,0,-2.5,0,23.12043751,23.12043751,23.12043751,0.01,99.65765932,90,13.65744365,0.85,0.001,0,1,0.414700282,-9.22E-06,1.31E-05
01/01/69 3:00,1,1,1,3,23.06073579,0,0,-2.5,0,22.99059177,22.99059177,22.99059177,0.01,99.69084014,90,13.65744365,0.85,0.001,0,1,0.409989102,-9.14E-06,1.23E-05
01/01/69 4:00,1,1,1,4,24.26538019,0,11.49831171,0,1,21.05591644,18.30092021,14.34094464,0.229861013,36.71844323,88.19780369,13.65744365,0.85,0.001,0,1,0.455563373,0.000222279,0.004688015
01/01/69 5:00,1,1,1,5,28.81513913,0,139.2669977,0,1,23.98033521,23.0254429,14.89537412,0.345292857,35.35028974,75.78077437,13.65744365,0.85,0.001,0,1,0.678327837,0.000462297,0.007669412
01/01/69 6:00,1,1,1,6,34.08997901,0,304.3409689,0,2,28.54722415,31.12912509,15.81884282,0.446176573,29.8032257,62.92471919,13.65744365,0.85,0.001,0,1,1.076176625,0.001076865,0.012278306
01/01/69 7:00,1,1,1,7,34.68916259,30,244.8553246,0,2,31.88842002,33.19421736,19.47787478,0.527812071,26.10325095,49.77773059,13.65744365,0.85,0.001,0,1,1.134103083,0.001167746,0.013244821
01/01/69 8:00,1,1,1,8,34.84515894,54,149.0026196,0,2,33.91762883,32.45900304,23.53359016,0.632537652,23.9654987,36.44522121,13.65744365,0.85,0.001,0,1,1.149689043,0.001187971,0.013953548
01/01/69 9:00,1,1,1,9,34.63421394,78,42.775217,0,2,35.05209197,29.40697475,28.11144505,0.674708808,22.66096338,23.0212724,13.65744365,0.85,0.001,0,1,1.128663505,0.001145188,0.013960344
01/01/69 10:00,1,1,1,10,35.6169057,90,10.01169456,0,2,36.40813534,28.30968893,31.62731082,0.644783508,20.87264403,9.715656054,13.65744365,0.85,0.001,0,1,1.230004695,0.001347521,0.014934133
01/01/69 11:00,1,1,1,11,37.54052189,90,10.38240355,0,2,38.35273548,30.19806916,33.57093977,0.638671962,18.480935,5.210178458,13.65744365,0.85,0.001,0,1,1.455473104,0.001844211,0.017033891
01/01/69 12:00,1,1,1,12,40.83599984,0,0,-5,0,40.58937952,40.58937952,40.58937952,0.01,99.95302741,18.14038081,13.65744365,0.85,0.001,0,1,1.941924525,-8.00E-05,5.78E-05
01/01/69 13:00,1,1,1,13,36.03030087,0,0,-10,0,35.82757669,35.82757669,35.82757669,0.01,99.97163441,31.56489835,13.65744365,0.85,0.001,0,1,1.27531006,-5.35E-05,3.71E-05
01/01/69 14:00,1,1,1,14,37.23477472,0,0,-10,0,37.01113095,37.01113095,37.01113095,0.01,99.97152842,44.94238211,13.65744365,0.85,0.001,0,1,1.417052016,-6.12E-05,4.34E-05
01/01/69 15:00,1,1,1,15,36.80523641,90,4.906555509,0,2,37.84451411,28.77726237,33.31551829,0.380033066,18.02161779,58.16770786,13.65744365,0.85,0.001,0,1,1.364782158,0.001660487,0.013089732
01/01/69 16:00,1,1,1,16,34.88548197,90,2.794181476,0,2,36.02149889,26.38595215,31.54781559,0.316465622,19.7986949,71.14391597,13.65744365,0.85,0.001,0,1,1.153752533,0.001221166,0.01067553
01/01/69 17:00,1,1,1,17,34.98053639,57,15.5603093,0,2,34.57253924,28.80134866,27.74066053,0.284836681,21.37625774,83.74182999,13.65744365,0.85,0.001,0,1,1.163388417,0.001241193,0.009769884
01/01/69 18:00,1,1,1,18,37.28542795,0,0,-2.5,0,37.03679466,37.03679466,37.03679466,0.01,99.91819449,90,13.65744365,0.85,0.001,0,1,1.423346424,-6.35E-05,5.12E-05
01/01/69 19:00,1,1,1,19,34.28964243,0,0,-2.5,0,34.11381887,34.11381887,34.11381887,0.01,99.92224372,90,13.65744365,0.85,0.001,0,1,1.095142832,-4.29E-05,3.16E-05
01/01/69 20:00,1,1,1,20,32.20714522,0,0,-2.5,0,32.05881015,32.05881015,32.05881015,0.01,99.92596378,90,13.65744365,0.85,0.001,0,1,0.912716436,-3.33E-05,2.41E-05
01/01/69 21:00,1,1,1,21,30.57497904,0,0,-2.5,0,30.44515739,30.44515739,30.44515739,0.01,99.92919538,90,13.65744365,0.85,0.001,0,1,0.791249696,-2.71E-05,1.95E-05
01/01/69 22:00,1,1,1,22,29.26660382,0,0,-2.5,0,29.14994391,29.14994391,29.14994391,0.01,99.93194023,90,13.65744365,0.85,0.001,0,1,0.705659671,-2.29E-05,1.64E-05
01/01/69 23:00,1,1,1,23,28.1754105,0,0,-2.5,0,28.06870515,28.06870515,28.06870515,0.01,99.93422878,90,13.65744365,0.85,0.001,0,1,0.641401471,-1.98E-05,1.42E-05
01/02/69 0:00,2,1,2,0,27.20248521,0,0,-2.5,0,27.10393681,27.10393681,27.10393681,0.01,99.93781499,90,13.65716445,0.85,0.001,0,1,0.589058993,-1.74E-05,1.25E-05
01/02/69 1:00,2,1,2,1,26.27021628,0,0,-2.5,0,26.17889886,26.17889886,26.17889886,0.01,99.93901214,90,13.65716445,0.85,0.001,0,1,0.542915913,-1.54E-05,1.11E-05
01/02/69 2:00,2,1,2,2,25.23293984,0,0,-2.5,0,25.1490193,25.1490193,25.1490193,0.01,99.93992579,90,13.65716445,0.85,0.001,0,1,0.495810896,-1.33E-05,9.68E-06
01/02/69 3:00,2,1,2,3,24.22032277,0,0,-2.5,0,24.14308586,24.14308586,24.14308586,0.01,99.94063266,90,13.65716445,0.85,0.001,0,1,0.453770875,-1.16E-05,8.49E-06
01/02/69 4:00,2,1,2,4,25.51625262,0,10.54389833,0,1,22.69098797,19.22134186,17.06782936,0.305238077,42.43192971,88.28668914,13.65716445,0.85,0.001,0,1,0.508255342,0.000245876,0.005148862
01/02/69 5:00,2,1,2,5,28.80074684,0,138.5213557,0,1,24.04106558,20.92234811,17.14481596,0.361782829,39.00922572,75.87367713,13.65716445,0.85,0.001,0,1,0.677474156,0.000442751,0.007489945
01/02/69 6:00,2,1,2,6,31.9301611,0,306.5308175,0,2,26.22148086,23.83012772,17.59823343,0.409642615,34.12618886,63.02030157,13.65716445,0.85,0.001,0,1,0.890862083,0.000754673,0.010140286
01/02/69 7:00,2,1,2,7,33.70005978,0,507.6312101,0,2,29.25965571,28.01069595,18.49226292,0.44462654,28.42675637,49.8750824,13.65716445,0.85,0.001,2,1,1.04007971,0.001012209,0.01186075
01/02/69 8:00,2,1,2,8,34.6502393,51,173.2156329,0,2,33.61739998,26.49194494,24.4323591,0.464810955,22.04334441,36.543641,13.65716445,0.85,0.001,0,1,1.130247216,0.001183575,0.012321336
01/02/69 9:00,2,1,2,9,34.8852949,81,33.01559337,0,2,36.03213465,22.04848404,29.57035857,0.468773292,19.12362447,23.11995482,13.65716445,0.85,0.001,0,1,1.153733648,0.001232076,0.012778512
01/02/69 10:00,2,1,2,10,36.26952057,90,10.48712462,0,2,37.84518737,20.30462391,32.81502242,0.455016613,17.15299823,9.810871042,13.65716445,0.85,0.001,0,1,1.302285288,0.001542,0.014068837
01/02/69 11:00,2,1,2,11,41.67330856,0,0,-2.5,0,41.43768174,41.43768174,41.43768174,0.01,99.93898878,5.126901655,13.65716445,0.85,0.001,0,1,2.089537058,-8.56E-05,6.08E-05
01/02/69 12:00,2,1,2,12,40.27226697,0,0,-5,0,40.02528088,40.02528088,40.02528088,0.01,99.95975173,18.04163473,13.65716445,0.85,0.001,0,1,1.848461875,-7.75E-05,5.61E-05
01/02/69 13:00,2,1,2,13,35.79766903,0,0,-10,0,35.59875735,35.59875735,35.59875735,0.01,99.97015388,31.4658809,13.65716445,0.85,0.001,0,1,1.249613693,-5.21E-05,3.61E-05
01/02/69 14:00,2,1,2,14,37.47887668,0,0,-10,0,37.25074138,37.25074138,37.25074138,0.01,99.97000856,44.84412057,13.65716445,0.85,0.001,0,1,1.44764364,-6.28E-05,4.49E-05
01/02/69 15:00,2,1,2,15,37.26646505,90,5.597635077,0,2,39.58941457,23.08982924,34.35299211,0.109889231,14.56681293,58.07085511,13.65716445,0.85,0.001,0,1,1.420986737,0.001832374,0.009093057
01/02/69 16:00,2,1,2,16,35.23096414,90,3.246294341,0,2,37.83854316,22.29791415,32.64181522,0.045170533,15.77796054,71.04925812,13.65716445,0.85,0.001,0,1,1.18916191,0.001331726,0.006315835
01/02/69 17:00,2,1,2,17,34.74724998,69,9.639175604,0,2,35.85370963,23.79187848,27.98280844,0.107320531,17.36427728,83.65049371,13.65716445,0.85,0.001,0,1,1.139881885,0.001236302,0.007278053
01/02/69 18:00,2,1,2,18,37.72466295,0,0,-2.5,0,37.47629217,37.47629217,37.47629217,0.01,99.93383664,90,13.65716445,0.85,0.001,0,1,1.479113649,-6.56E-05,5.14E-05
01/02/69 19:00,2,1,2,19,34.15346995,0,0,-2.5,0,33.97955351,33.97955351,33.97955351,0.01,99.93418131,90,13.65716445,0.85,0.001,0,1,1.082171795,-4.24E-05,3.05E-05
01/02/69 20:00,2,1,2,20,31.6756643,0,0,-2.5,0,31.53362267,31.53362267,31.53362267,0.01,99.93460913,90,13.65716445,0.85,0.001,0,1,0.87124359,-3.13E-05,2.22E-05
01/02/69 21:00,2,1,2,21,29.81856643,0,0,-2.5,0,29.69654144,29.69654144,29.69654144,0.01,99.93503086,90,13.65716445,0.85,0.001,0,1,0.740576415,-2.46E-05,1.75E-05
01/02/69 22:00,2,1,2,22,28.33961285,0,0,-2.5,0,28.23146443,28.23146443,28.23146443,0.01,99.93539992,90,13.65716445,0.85,0.001,0,1,0.650683271,-2.03E-05,1.45E-05
01/02/69 23:00,2,1,2,23,27.13302175,0,0,-2.5,0,27.03503287,27.03503287,27.03503287,0.01,99.93570986,90,13.65716445,0.85,0.001,0,1,0.585489592,-1.73E-05,1.24E-05
01/03/69 0:00,3,1,3,0,26.14954089,0,0,-2.5,0,26.05912143,26.05912143,26.05912143,0.01,99.93637749,90,13.65632704,0.85,0.001,0,1,0.537213486,-1.51E-05,1.10E-05
01/03/69 1:00,3,1,3,1,25.19817256,0,0,-2.5,0,25.11450868,25.11450868,25.11450868,0.01,99.9365036,90,13.65632704,0.85,0.001,0,1,0.494304893,-1.33E-05,9.71E-06
01/03/69 2:00,3,1,3,2,24.39386396,0,0,-2.5,0,24.31552728,24.31552728,24.31552728,0.01,99.93659959,90,13.65632704,0.85,0.001,0,1,0.46071376,-1.19E-05,8.77E-06
01/03/69 3:00,3,1,3,3,23.67691933,0,0,-2.5,0,23.6030342,23.6030342,23.6030342,0.01,99.93666165,90,13.65632704,0.85,0.001,0,1,0.432700391,-1.07E-05,8.01E-06
01/03/69 4:00,3,1,3,4,24.75779244,0,10.33972375,0,1,22.08247244,17.56475114,15.13628947,0.34130787,33.00245429,88.37783377,13.65632704,0.85,0.001,0,1,0.475620391,0.000246907,0.005771117
01/03/69 5:00,3,1,3,5,29.00423048,0,142.4389142,0,1,24.02721389,20.58827866,15.62511532,0.32679108,28.68184083,75.96823966,13.65632704,0.85,0.001,0,1,0.689644236,0.000509771,0.008143243
01/03/69 6:00,3,1,3,6,33.55996645,0,310.7425355,0,2,27.23159762,25.51065534,16.53962393,0.296870557,23.38178423,63.11705034,13.65632704,0.85,0.001,0,1,1.027408318,0.00106575,0.01091678
01/03/69 7:00,3,1,3,7,34.78920953,39,189.5410734,0,2,32.4181228,27.37801571,21.61549211,0.193510099,17.30288772,49.97320363,13.65632704,0.85,0.001,0,1,1.144074524,0.001294146,0.009625722
01/03/69 8:00,3,1,3,8,34.87492712,69,69.10069523,0,2,35.66799402,25.18465445,26.90370852,0.150591933,14.53089401,36.64254488,13.65632704,0.85,0.001,0,1,1.152687499,0.001310171,0.008407499
01/03/69 9:00,3,1,3,9,34.67077977,90,9.077012696,0,2,36.95063692,20.10784718,31.92497854,0.112266776,13.71679812,23.21904744,13.65632704,0.85,0.001,0,1,1.132280385,0.001265951,0.00802591
01/03/69 10:00,3,1,3,10,37.21689173,90,10.38463216,0,2,39.69670072,21.43147034,34.55188673,0.109749574,12.01337633,9.907405426,13.65632704,0.85,0.001,0,1,1.414836444,0.001878822,0.009414303
01/03/69 11:00,3,1,3,11,41.37640212,0,0,-5,0,41.1301104,41.1301104,41.1301104,0.01,99.95766801,5.04924561,13.65632704,0.85,0.001,0,1,2.035952461,-8.28E-05,5.89E-05
01/03/69 12:00,3,1,3,12,36.83060582,0,0,-10,0,36.61421595,36.61421595,36.61421595,0.01,99.96797857,17.94560403,13.65632704,0.85,0.001,0,1,1.367815036,-5.85E-05,4.14E-05
01/03/69 13:00,3,1,3,13,39.30630673,0,0,-10,0,39.05869595,39.05869595,39.05869595,0.01,99.96795496,31.36947825,13.65632704,0.85,0.001,0,1,1.69865041,-7.33E-05,5.33E-05
01/03/69 14:00,3,1,3,14,41.27197998,0,0,-10,0,41.02560415,41.02560415,41.02560415,0.01,99.96803759,44.74868127,13.65632704,0.85,0.001,0,1,2.01743519,-8.26E-05,5.80E-05
01/03/69 15:00,3,1,3,15,36.78624696,0,0,-15,0,36.5706296,36.5706296,36.5706296,0.01,99.97363355,57.97715003,13.65632704,0.85,0.001,0,1,1.362516396,-5.83E-05,4.09E-05
01/03/69 16:00,3,1,3,16,37.30763436,90,3.279380774,0,2,39.75506671,21.22638433,34.42633538,0.132490556,12.14343392,70.95815366,13.65632704,0.85,0.001,0,1,1.426114706,0.001901287,0.010027623
01/03/69 17:00,3,1,3,17,35.34500874,90,1.033835589,0,2,37.48748009,19.36280939,32.22189623,0.199791311,13.35174034,83.56319186,13.65632704,0.85,0.001,0,1,1.201087604,0.00140665,0.010174767
01/03/69 18:00,3,1,3,18,39.97433255,0,0,-2.5,0,39.72720985,39.72720985,39.72720985,0.01,99.92909223,90,13.65632704,0.85,0.001,0,1,1.800897477,-7.51E-05,5.71E-05
01/03/69 19:00,3,1,3,19,36.31091446,0,0,-2.5,0,36.06161768,36.06161768,36.06161768,0.01,99.92910455,90,13.65632704,0.85,0.001,0,1,1.307010577,-6.00E-05,4.85E-05
01/03/69 20:00,3,1,3,20,33.68223739,0,0,-2.5,0,33.51489723,33.51489723,33.51489723,0.01,99.92932073,90,13.65632704,0.85,0.001,0,1,1.038459045,-4.00E-05,2.89E-05
01/03/69 21:00,3,1,3,21,31.65670028,0,0,-2.5,0,31.51488347,31.51488347,31.51488347,0.01,99.92956119,90,13.65632704,0.85,0.001,0,1,0.869799119,-3.11E-05,2.24E-05
01/03/69 22:00,3,1,3,22,30.1062522,0,0,-2.5,0,29.98130811,29.98130811,29.98130811,0.01,99.92981514,90,13.65632704,0.85,0.001,0,1,0.759454809,-2.55E-05,1.84E-05
01/03/69 23:00,3,1,3,23,28.89616674,0,0,-2.5,0,28.78298794,28.78298794,28.78298794,0.01,99.93006959,90,13.65632704,0.85,0.001,0,1,0.683154115,-2.18E-05,1.57E-05
01/04/69 0:00,4,1,4,0,27.85595931,0,0,-2.5,0,27.7519661,27.7519661,27.7519661,0.01,99.98839795,90,13.65493196,0.85,0.001,0,1,0.623721632,-1.93E-05,1.22E-05
01/04/69 1:00,4,1,4,1,24.69689027,0,0,-2.5,0,24.61656388,24.61656388,24.61656388,0.01,99.98510306,90,13.65493196,0.85,0.001,0,1,0.473092631,-1.25E-05,8.04E-06
01/04/69 2:00,4,1,4,2,23.81575048,0,0,-2.5,0,23.74099948,23.74099948,23.74099948,0.01,99.98321091,90,13.65493196,0.85,0.001,0,1,0.437988664,-1.11E-05,7.18E-06
01/04/69 3:00,4,1,4,3,23.55867896,0,0,-2.5,0,23.4854795,23.4854795,23.4854795,0.01,99.98201475,90,13.65493196,0.85,0.001,0,1,0.428246826,-1.07E-05,6.96E-06
01/04/69 4:00,4,1,4,4,27.71292514,0,11.25745839,0,1,22.7996982,22.00628785,15.77281015,0.092191577,62.7583139,88.47117045,13.65493196,0.85,0.001,0,1,0.615964251,0.000280316,0.003282483
01/04/69 5:00,4,1,4,5,32.91209515,0,163.2056972,0,2,24.92803455,24.93070535,16.95469553,0.118759957,61.00013339,76.06438926,13.65493196,0.85,0.001,0,1,0.970787036,0.000708871,0.005675604
01/04/69 6:00,4,1,4,6,33.49579552,0,347.4021992,0,2,27.70515767,28.65490778,18.57711415,0.168923534,54.77468867,63.21488885,13.65493196,0.85,0.001,2,1,1.021655747,0.000761067,0.00635149
01/04/69 7:00,4,1,4,7,34.54730084,27,296.9687173,0,2,29.95816834,28.47534041,21.80671588,0.265375134,48.54111051,50.07201476,13.65493196,0.85,0.001,0,1,1.120112863,0.000917597,0.00807907
01/04/69 8:00,4,1,4,8,34.82447819,45,233.9610593,0,2,32.38393596,28.08324782,25.08213798,0.322504997,41.08997989,36.7418506,13.65493196,0.85,0.001,0,1,1.147610528,0.000981238,0.008865158
01/04/69 9:00,4,1,4,9,34.75618967,69,92.59352635,0,2,34.80339301,25.59784024,28.95181003,0.4119681,33.8603053,23.31846256,13.65493196,0.85,0.001,0,1,1.140773858,0.001000824,0.009160831
01/04/69 10:00,4,1,4,10,36.02362517,90,10.91865064,0,2,37.36642361,22.54923734,32.75113196,0.451239307,27.14237445,10.00512874,13.65493196,0.85,0.001,0,1,1.274565354,0.001294542,0.011964274
01/04/69 11:00,4,1,4,11,37.86228393,90,11.036887,0,2,39.333716,22.56329872,34.57706719,0.490519791,22.2168956,4.977491595,13.65493196,0.85,0.001,0,1,1.497032201,0.001820606,0.014762263
01/04/69 12:00,4,1,4,12,34.90583867,0,0,-2.5,0,34.72090397,34.72090397,34.72090397,0.01,99.95638871,17.85239378,13.65493196,0.85,0.001,0,1,1.155809399,-4.67E-05,3.27E-05
01/04/69 13:00,4,1,4,13,38.2932868,0,0,-2.5,0,38.04505085,38.04505085,38.04505085,0.01,99.95426719,31.27578047,13.65493196,0.85,0.001,0,1,1.554566308,-6.85E-05,5.17E-05
01/04/69 14:00,4,1,4,14,40.81982687,0,0,-2.5,0,40.57319811,40.57319811,40.57319811,0.01,99.95209293,44.65614861,13.65493196,0.85,0.001,0,1,1.939178439,-7.99E-05,5.78E-05
01/04/69 15:00,4,1,4,15,37.41776999,90,5.791744314,0,2,39.36650454,21.24565715,34.26815145,0.268945065,16.58101876,57.88667281,13.65493196,0.85,0.001,0,1,1.439924138,0.001831139,0.012179225
01/04/69 16:00,4,1,4,16,35.40563948,90,3.381528273,0,2,37.43430593,20.66090944,32.37610255,0.183972721,17.92102547,70.87067843,13.65493196,0.85,0.001,0,1,1.207476405,0.001335896,0.009289753
01/04/69 17:00,4,1,4,17,34.91015335,60,17.10725928,0,2,34.95184848,24.36656261,26.90755375,0.223704204,20.38350266,83.4799949,13.65493196,0.85,0.001,0,1,1.156245831,0.001235673,0.008418727
01/04/69 18:00,4,1,4,18,34.59068781,0,0,-2.5,0,34.41046079,34.41046079,34.41046079,0.01,99.94605422,90,13.65493196,0.85,0.001,0,1,1.12437321,-4.49E-05,3.18E-05
01/04/69 19:00,4,1,4,19,31.58225462,0,0,-2.5,0,31.44128276,31.44128276,31.44128276,0.01,99.94500021,90,13.65493196,0.85,0.001,0,1,0.864151779,-3.10E-05,2.16E-05
01/04/69 20:00,4,1,4,20,29.4949286,0,0,-2.5,0,29.3760612,29.3760612,29.3760612,0.01,99.94412956,90,13.65493196,0.85,0.001,0,1,0.719899115,-2.37E-05,1.66E-05
01/04/69 21:00,4,1,4,21,27.9754043,0,0,-2.5,0,27.87042307,27.87042307,27.87042307,0.01,99.94337561,90,13.65493196,0.85,0.001,0,1,0.63027447,-1.94E-05,1.36E-05
01/04/69 22:00,4,1,4,22,26.8557985,0,0,-2.5,0,26.76000093,26.76000093,26.76000093,0.01,99.9427108,90,13.65493196,0.85,0.001,0,1,0.571458498,-1.67E-05,1.18E-05
01/04/69 23:00,4,1,4,23,26.02632651,0,0,-2.5,0,25.9368095,25.9368095,25.9368095,0.01,99.94211487,90,13.65493196,0.85,0.001,0,1,0.531452874,-1.49E-05,1.07E-05
01/05/69 0:00,5,1,5,0,25.28565037,0,0,-2.5,0,25.20136594,25.20136594,25.20136594,0.01,99.98582813,90,13.65298013,0.85,0.001,0,1,0.498102896,-1.36E-05,8.69E-06
01/05/69 1:00,5,1,5,1,23.91828795,0,0,-2.5,0,23.8429092,23.8429092,23.8429092,0.01,99.98288829,90,13.65298013,0.85,0.001,0,1,0.441935913,-1.13E-05,7.29E-06
01/05/69 2:00,5,1,5,2,23.2134248,0,0,-2.5,0,23.14225711,23.14225711,23.14225711,0.01,99.98102706,90,13.65298013,0.85,0.001,0,1,0.415503317,-1.02E-05,6.67E-06
01/05/69 3:00,5,1,5,3,22.67274586,0,0,-2.5,0,22.60467903,22.60467903,22.60467903,0.01,99.9796688,90,13.65298013,0.85,0.001,0,1,0.396304219,-9.44E-06,6.22E-06
01/05/69 4:00,5,1,5,4,26.41110096,0,8.877068151,0,1,23.65283818,21.00281128,18.28473583,0.364176692,62.02869508,88.56663216,13.65298013,0.85,0.001,0,1,0.549649945,0.000204073,0.004275332
01/05/69 5:00,5,1,5,5,29.945893,0,142.3805801,0,1,24.95462022,22.75664925,18.78950864,0.391257179,58.11496461,76.16205401,13.65298013,0.85,0.001,0,1,0.748873196,0.000418009,0.006591147
01/05/69 6:00,5,1,5,6,32.76092963,0,307.3373939,0,2,26.81335879,25.13112978,19.66328344,0.405620811,51.65501013,63.31374212,13.65298013,0.85,0.001,0,1,0.958031256,0.000713277,0.008835265
01/05/69 7:00,5,1,5,7,33.8979724,0,497.8750763,0,2,29.21263618,28.08439041,20.87746619,0.40604318,43.51129052,50.17143888,13.65298013,0.85,0.001,2,1,1.058247628,0.000889701,0.009856503
01/05/69 8:00,5,1,5,8,34.98535659,36,284.8218374,0,2,32.13125372,26.88105657,24.57886962,0.391987987,34.93303313,36.84147995,13.65298013,0.85,0.001,0,1,1.16387919,0.001101682,0.010692033
01/05/69 9:00,5,1,5,9,34.7809757,66,100.579968,0,2,34.84715439,24.65191306,28.55567299,0.363307278,27.99127765,23.41811921,13.65298013,0.85,0.001,0,1,1.143250577,0.001094967,0.009459386
01/05/69 10:00,5,1,5,10,35.56658556,90,9.883444903,0,2,37.20038187,21.71161245,32.44081424,0.290223276,22.67594693,10.10392681,13.65298013,0.85,0.001,0,1,1.224600983,0.001286182,0.010373699
01/05/69 11:00,5,1,5,11,37.09375247,90,10.32160887,0,2,38.97018092,22.1099521,34.09138106,0.240379606,18.89719706,4.911938382,13.65298013,0.85,0.001,0,1,1.399674165,0.001693067,0.01107978
01/05/69 12:00,5,1,5,12,37.96928676,90,9.933642367,0,2,40.05885829,22.16787166,35.0828078,0.201531035,16.41436263,17.76211486,13.65298013,0.85,0.001,0,1,1.511114071,0.001986732,0.011285866
01/05/69 13:00,5,1,5,13,37.9525204,0,0,-2.5,0,37.71543001,37.71543001,37.71543001,0.01,99.95713921,31.18487994,13.65298013,0.85,0.001,0,1,1.50889885,-6.57E-05,4.84E-05
01/05/69 14:00,5,1,5,14,37.80161671,90,7.209496761,0,2,39.92969518,21.95293545,34.86855216,0.197552138,14.68531638,44.56660775,13.65298013,0.85,0.001,0,1,1.489106597,0.001982986,0.011372968
01/05/69 15:00,5,1,5,15,36.93097309,90,5.192397199,0,2,38.82711988,20.87958735,33.78525497,0.289040311,15.11503403,57.79950345,13.65298013,0.85,0.001,0,1,1.379880032,0.001739465,0.012440223
01/05/69 16:00,5,1,5,16,35.60225659,90,3.04067101,0,2,37.24446063,19.7714825,32.25988707,0.412307986,16.29701135,70.78690729,13.65298013,0.85,0.001,0,1,1.228429121,0.001412715,0.013158513
01/05/69 17:00,5,1,5,17,34.93706443,54,20.59171465,0,2,34.71598029,24.02974788,26.83960246,0.486188223,18.88515898,83.40097179,13.65298013,0.85,0.001,0,1,1.158971619,0.001268237,0.012529367
01/05/69 18:00,5,1,5,18,32.88128936,0,0,-2.5,0,32.72453207,32.72453207,32.72453207,0.01,99.94748725,90,13.65298013,0.85,0.001,0,1,0.96817385,-3.65E-05,2.55E-05
01/05/69 19:00,5,1,5,19,30.44557703,0,0,-2.5,0,30.31710581,30.31710581,30.31710581,0.01,99.94613538,90,13.65298013,0.85,0.001,0,1,0.78234134,-2.68E-05,1.86E-05
01/05/69 20:00,5,1,5,20,28.76081817,0,0,-2.5,0,28.64887327,28.64887327,28.64887327,0.01,99.94501425,90,13.65298013,0.85,0.001,0,1,0.675111402,-2.15E-05,1.50E-05
01/05/69 21:00,5,1,5,21,27.49319527,0,0,-2.5,0,27.39227209,27.39227209,27.39227209,0.01,99.94404975,90,13.65298013,0.85,0.001,0,1,0.604234854,-1.82E-05,1.28E-05
01/05/69 22:00,5,1,5,22,26.56479783,0,0,-2.5,0,26.47125203,26.47125203,26.47125203,0.01,99.9432214,90,13.65298013,0.85,0.001,0,1,0.557091677,-1.60E-05,1.14E-05
01/05/69 23:00,5,1,5,23,25.85283737,0,0,-2.5,0,25.7645804,25.7645804,25.7645804,0.01,99.94249092,90,13.65298013,0.85,0.001,0,1,0.523446346,-1.45E-05,1.04E-05
01/06/69 0:00,6,1,6,0,25.18203169,0,0,-2.5,0,25.09848312,25.09848312,25.09848312,0.01,99.94127018,90,13.65047284,0.85,0.001,0,1,0.493607281,-1.32E-05,9.58E-06
01/06/69 1:00,6,1,6,1,24.59934378,0,0,-2.5,0,24.51967945,24.51967945,24.51967945,0.01,99.94065727,90,13.65047284,0.85,0.001,0,1,0.469071899,-1.22E-05,8.91E-06
01/06/69 2:00,6,1,6,2,24.00445326,0,0,-2.5,0,23.92856547,23.92856547,23.92856547,0.01,99.94006783,90,13.65047284,0.85,0.001,0,1,0.445280397,-1.12E-05,8.28E-06
01/06/69 3:00,6,1,6,3,23.38087445,0,0,-2.5,0,23.30874999,23.30874999,23.30874999,0.01,99.93950915,90,13.65047284,0.85,0.001,0,1,0.4216359,-1.03E-05,7.66E-06
01/06/69 4:00,6,1,6,4,26.81780974,0,8.630421176,0,1,23.02676441,21.10262679,17.06661588,0.148736162,56.27635288,88.66415206,13.65047284,0.85,0.001,0,1,0.569562153,0.000254732,0.003697677
01/06/69 5:00,6,1,6,5,32.21405246,0,151.6806267,0,2,25.17324738,24.29357984,17.64801246,0.152237929,49.33512497,76.26116291,13.65047284,0.85,0.001,0,1,0.913268222,0.000699321,0.006415862
01/06/69 6:00,6,1,6,6,33.66848354,0,324.706667,0,2,28.08134587,28.42394391,18.62403127,0.139365683,40.84887455,63.41353682,13.65047284,0.85,0.001,2,1,1.037210076,0.000908045,0.007000865
01/06/69 7:00,6,1,6,7,34.71393817,36,213.6216377,0,2,31.07315728,28.14137093,22.0579014,0.121929893,33.23837458,50.27140175,13.65047284,0.85,0.001,0,1,1.136564281,0.001099482,0.007194629
01/06/69 8:00,6,1,6,8,34.53688066,57,133.9230183,0,2,33.48394276,27.33406905,25.27912648,0.130429724,27.65285627,36.94135877,13.65047284,0.85,0.001,0,1,1.119092069,0.00108617,0.006856247
01/06/69 9:00,6,1,6,9,34.89885551,72,70.89574366,0,2,35.54869788,25.86204395,28.47369318,0.130513973,23.25856653,23.517943,13.65047284,0.85,0.001,0,1,1.155103399,0.001176441,0.007075754
